product_url	name	description	price	image_url	category	offer_id	instock	shipping	brand	upc	color	size	quantity	product_id	manufacturer_id	exp_date	product_type	delete	currency
https://www.ecdiscounts.com/houseware/product_info.php?products_id=23	"The Wheel Of Time Linked"	"The world in which The Wheel of Time takes place is lifted directly out of Jordan's pages; it's huge and consists of many different environments. How you navigate the world will depend largely on which game - single player or multipayer - you're playing. The single player experience, with a few exceptions, will see Elayna traversing the world mainly by foot (with a couple notable exceptions). In the multiplayer experience, your character will have more access to travel via Ter'angreal, Portal Stones, and the Ways. However you move around, though, you'll quickly discover that means of locomotion can easily become the least of the your worries...During your travels, you quickly discover that four locations are crucial to your success in the game. Not surprisingly, these locations are the homes of The Wheel of Time's main characters. Some of these places are ripped directly from the pages of Jordan's books, made flesh with Legend's unparalleled pixel-pushing ways. Other places are specific to the game, conceived and executed with the intent of expanding this game world even further. Either way, they provide a backdrop for some of the most intense first person action and strategy you'll have this year."	99.99	https://www.ecdiscounts.com/houseware/images/houseware/gt_interactive/wheel_of_time.gif	Big Linked	PC-TWOF	Y		GT Interactive					PC-TWOF			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=24	"Disciples: Sacred Lands Linked"	"A new age is dawning...Enter the realm of the Sacred Lands, where the dawn of a New Age has set in motion the most momentous of wars. As the prophecies long foretold, four races now clash with swords and sorcery in a desperate bid to control the destiny of their gods. Take on the quest as a champion of the Empire, the Mountain Clans, the Legions of the Damned, or the Undead Hordes and test your faith in battles of brute force, spellbinding magic and acts of guile. Slay demons, vanquish giants and combat merciless forces of the dead and undead. But to ensure the salvation of your god, the hero within must evolve.The day of reckoning has come... and only the chosen will survive."	90	https://www.ecdiscounts.com/houseware/images/houseware/gt_interactive/disciples.gif	Big Linked	PC-DISC	Y		GT Interactive					PC-DISC			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=27	"Hewlett Packard - Sale with Attributes NOT on Sale"	"The Product Price is set to 499.75      A Sale Maker Discount of 10% is applied.      The attribute are marked NOT to be discounted.      Prior to the discount being applied:  Blue +$20.00  Black +$10.00  White $0.00      4 meg +$50.00  8 meg +$75.00  16 meg +$100.00  "	499.75	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Big Linked	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=34	"A Bug's Life ""Multi Pak"" Special 2003 Collectors Edition"	"A Bug's Life ""Multi Pak"" Special 2003 Collectors Edition    Regional Code: 2 (Japan, Europe, Middle East, South Africa).    Languages: English, Deutsch.    Subtitles: English, Deutsch, Spanish.    Audio: Dolby Digital 5.1 / Dobly Surround Stereo.    Picture Format: 16:9 Wide-Screen.    Length: (approx) 91 minutes.    Other: Interactive Menus, Chapter Selection, Subtitles (more languages)."	35.99	https://www.ecdiscounts.com/houseware/images/houseware/dvd/a_bugs_life.gif	Big Linked	DVD-ABUG	Y		Warner					DVD-ABUG			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=44	"A Mixed OFF Product with Attributes"	"This product has attributes and a minimum qty and units.      Mixed is OFF this means you CANNOT mix attributes to make the minimums and units.      The Size Option Value: Select from Below ... is a Display Only Attribute.       This means that the product cannot be added to the Shopping Cart if that Option Value is selected. If it is still selected, then an error is triggered when the Add to Cart is pressed with a warning to the customer on what the error is.      No checkout is allowed when errors exist."	90	https://www.ecdiscounts.com/houseware/images/houseware/sample_image.gif	Big Linked	TESTMINUNITSNOMIX	Y							TESTMINUNITSNOMIX			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=46	"A Mixed ON Product with Attributes"	"This product has attributes and a minimum qty and units.      Mixed is ON this means you CAN mix attributes to make the minimums and units.      Select from Below is a Display Only Attribute. This means that it cannot be added to the cart. If it is, then an error is triggered.      No checkout is allowed when errors exist."	90	https://www.ecdiscounts.com/houseware/images/houseware/sample_image.gif	Big Linked	TESTMINUNITSMIX	Y							TESTMINUNITSMIX			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=105	"A Maximum Sample of 1"	"This product only allows Quantity 1 because the Products Qty Maximum is set to 1.      This means there will be no Quantity box.      Add button will not add more than a total of 1 to the Shopping Cart.  "	50	https://www.ecdiscounts.com/houseware/images/houseware/waybkgnd.gif	Big Linked	MAXSAMPLE-1	Y							MAXSAMPLE-1			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=106	"A Maximum Sample of 3"	"This product only allows Quantity 1 because the Products Qty Maximum is set to 3.      This means there will be a Quantity box.      Add button will not add more than a total of 3 to the Shopping Cart.  "	50	https://www.ecdiscounts.com/houseware/images/houseware/waybkgnd.gif	Big Linked	MAXSAMPLE-3	Y							MAXSAMPLE-3			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=27	"Hewlett Packard - Sale with Attributes NOT on Sale"	"The Product Price is set to 499.75      A Sale Maker Discount of 10% is applied.      The attribute are marked NOT to be discounted.      Prior to the discount being applied:  Blue +$20.00  Black +$10.00  White $0.00      4 meg +$50.00  8 meg +$75.00  16 meg +$100.00  "	499.75	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test Examples	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=48	"Test One"	"This is a test product to fill this category with more 12 randomly entered products to envoke the split page results on products that are not linked, have no specials, sales, etc."	25	https://www.ecdiscounts.com/houseware/images/houseware/no_image_product.gif	Test Examples	TEST1	Y		Hewlett Packard					TEST1			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=49	"Test Two"	"This is a test product to fill this category with more 12 randomly entered products to envoke the split page results on products that are not linked, have no specials, sales, etc."	25	https://www.ecdiscounts.com/houseware/images/houseware/no_image_product.gif	Test Examples	TEST2	Y		Hewlett Packard					TEST2			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=50	"Test Three"	"This is a test product to fill this category with more 12 randomly entered products to envoke the split page results on products that are not linked, have no specials, sales, etc."	25	https://www.ecdiscounts.com/houseware/images/houseware/no_image_product.gif	Test Examples	TEST3	Y		Hewlett Packard					TEST3			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=53	"Min and Units MIX"	"This product is purchased based on minimums and units.      The Min is set to 6 and the units is set to 3      Quantity Minimums and Units are designed to more or less force the customer to make purchases of a Minimum Quantity ... and if need be, in Units.      This product can only be purchased if you buy at least 6 ... and after that in units of 3 ... 9, 12, 15, 18, etc.      If you do not purchase it in the right Quantity, you will not be able to checkout.      When adding to the cart, the quantity box on the product_info page is ""smart"". It will adjust itself based on what is in the cart.      The Add to Cart buttons are also smart on New Products and Product Listing ... these also will adjust what is added to the cart.      For example: If there is 1 in the cart, the next use of Add to Cart will add 5 more to make the Minimum of 6. Add again and 3 more will be added to keep the Units correct.      Product Quantity Min/Unit Mix is for when a product has attributes.      If Mix is ON then a mix of attributes options may be used to make up the Quantity Minimum and Units. This means you can mix 1 blue, 3 silver and 2 green to get 6.      If the Mix is OFF then you may not mix 2 blue, 2 silver and 2 green to get 6.      This product has the Product Qty Min/Unit Mix set to ON"	20	https://www.ecdiscounts.com/houseware/images/houseware/b_c_grid.gif	Test Examples	MINUNITSMIX	Y							MINUNITSMIX			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=54	"Min and Units NOMIX"	"This product is purchased based on minimums and units.      The Min is set to 6 and the units is set to 3      Quantity Minimums and Units are designed to more or less force the customer to make purchases of a Minimum Quantity ... and if need be, in Units.      This product can only be purchased if you buy at least 6 ... and after that in units of 3 ... 9, 12, 15, 18, etc.      If you do not purchase it in the right Quantity, you will not be able to checkout.      When adding to the cart, the quantity box on the product_info page is ""smart"". It will adjust itself based on what is in the cart.      The Add to Cart buttons are also smart on New Products and Product Listing ... these also will adjust what is added to the cart.      For example: If there is 1 in the cart, the next use of Add to Cart will add 5 more to make the Minimum of 6. Add again and 3 more will be added to keep the Units correct.      Product Quantity Min/Unit Mix is for when a product has attributes.      If Mix is ON then a mix of attributes options may be used to make up the Quantity Minimum and Units. This means you can mix 1 blue, 3 silver and 2 green to get 6.      If the Mix is OFF then you may not mix 2 blue, 2 silver and 2 green to get 6.      This product has the Product Qty Min/Unit Mix set to OFF"	25	https://www.ecdiscounts.com/houseware/images/houseware/waybkgnd.gif	Test Examples	MINUNITSNOMIX	Y							MINUNITSNOMIX			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=59	"Hewlett Packard - by attributes"	"The Product Price is set to 0.00      The Product Priced by Attributes is set to YES      The attribute prices are defined without the price prefix of +      The Display Price is made up of the lowest attribute price from each Option Name group.      If there had been a Product Price, this would have been added together to the lowest attributes price from each of the Option Name groups to make up the display price.      The price prefix of the + is not used as we are not ""adding"" to the display price.  "	300	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test Examples	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=74	"Hewlett Packard - by attributes with Special% no SALE"	"The Product Price is set to 0.00 Special is set to 20%      The Product Priced by Attributes is set to YES      The attribute prices are defined without the price prefix of +      The Display Price is made up of the lowest attribute price from each Option Name group.      If there had been a Product Price, this would have been added together to the lowest attributes price from each of the Option Name groups to make up the display price.      The price prefix of the + is not used as we are not ""adding"" to the display price.      The Colors attributes are, their prices before the Special discount is applied:  White $499.99  Black $519.00  Blue $539.00      The Specials Price is a flat $100 discount. This $100 discount is applied to all attributes marked attributes_discounted Yes."	399.2	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test Examples	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=79	"TEST 25% Special Attribute Priced"	"Priced by Attributes - Product price is set to $0.00    All attributes are marked to make the price.      Product is $0    Special is 25%  "	0	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Test Examples	Test25-AttrAll	Y							Test25-AttrAll			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=80	"TEST 25% Special"	"Product is $100.00    Special is 25%  "	100	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Test Examples	Test25	Y							Test25			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=84	"TEST $120"	"Product is $120      There is no special and no sale on this product.      Attributes:  Color:  - Red $100.00  - Orange $50.00  - Yellow $75  - Green $40      Size:  Select from Below:  X-Small $40.00  Small $50.00  Medium $75.00  Large $100.00      Gift Options:  - None   - Embossed Collector's Tin $40.00  - Collector's Tin $50.00  - Autographed Memorabila Card $75.00  - Wrapping $100.00      Features:   Quality Design  Custom Handling  Same Day Shipping      NOTE: Select from below ... is defined as a Display Only Attribute and NOT to be included in the base price.       The Display Only means, the customer may NOT select this option value. If they do not selected another option value, then the product cannot be added to the shopping cart.      The NOT included in base price means, if this product were priced by attributes, it would not be include. The reason for this is so that the lowest price of this group will be the Small at $50.00 and not Select from Below at $0.00      NOTE: None is similar to Display Only, but this can be used when for when no option value is required.      Its value is set the value to $0.00 and it is NOT marked Display Only.       Because its value is $0.00 if included in the Attributes Based Price on products Priced by Attributes, this Options group would not have any value included in the calculated price.      NOTE: The Option Name: Featured is a READ ONLY Option Type    This can be for repeatative information or anything that occures on many products but functions like an attribute in setting up the information. It does not get added to the Shopping Cart nor display on the Order. They should be marked exclude from Attribute Based Price.  "	120	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Test Examples	Test120	Y							Test120			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=85	"TEST $120 Special $90"	"Product is $120      There is a $90.00 or 25% Special and no sale on this product.        Attributes:  Color:  - Red $100.00  - Orange $50.00  - Yellow $75      Size:  Select from Below:  Small $50.00  Medium $75.00  Large $100.00      Gift Options:  - Dated Collector's Tin $50.00  - Autographed Memorabila Card $75.00  - Wrapping $100.00      NOTE: Select from below is defined as a Display Only Attribute and NOT to be included in the base price.     The Display Only means, the customer may NOT select this option value. If they do not selected another option value, then the product cannot be added to the shopping cart.    The NOT included in base price means, if this product were priced by attributes, it would not be include. The reason for this is so that the lowest price of this group will be the Small at $50.00 and not Select from Below at $0.00  "	90	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Test Examples	Test90	Y							Test90			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=99	"Free Shipping Product with Weight"	"This product has Free Shipping.      The weight is set to 5      While the weight is set to 5, it has the Always Free Shipping set to YES and the Free Shipping Module is installed.  "	25	https://www.ecdiscounts.com/houseware/images/houseware/small_00.jpg	Test Examples	FreeShipping	Y							FreeShipping			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=104	"Hide Quantity Box"	"This product does not show the Quantity Box when Adding to the Shopping Cart.      This will add 1 to the Shopping Cart when Add to Cart is hit.      NOTE: If using Quantity Box Shows set to NO, unless Qty Max is also set to 1 then each time the Add to Cart is clicked the current cart quantity is updated by 1. If Qty Max is set to 1 then no more than 1 will be able to be added to the Shopping Cart per order.      Because the Image name is: 1_small.jpg  and stored in the /images directory ...      The other matching images will show:    /images/1_small_00.jpg  /images/1_small_02.jpg  /images/1_small_03.jpg      The matching large images from /images/large will show:    /images/large/1_small_00_LRG.jpg  /images/large/1_small_02_LRG.jpg  /images/large/1_small_03_LRG.jpg      A matching image must begin with the same exact name as the Product Image and end in the same extention.      These will then auto load.  "	75	https://www.ecdiscounts.com/houseware/images/houseware/1_small.jpg	Test Examples	HIDEQTY	Y							HIDEQTY			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=107	"Free Shipping Product without Weight"	"This product has Free Shipping.      The weight is set to 0      It has the Always Free Shipping set to NO and the Free Shipping Module is installed but it will still ship for Free.      In the Configruation settings for Shipping/Packaging ... Order Free Shipping 0 Weight Status has been defined to be Free Shipping.      NOTE: if that setting is changed, then this product will NOT ship for free, even though the weight is set to 0.  "	25	https://www.ecdiscounts.com/houseware/images/houseware/small_00.jpg	Test Examples	FreeShippingNoWeight	Y							FreeShippingNoWeight			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=108	"A Sold Out Product"	"This product is Sold Out because the product quantity is "	25	https://www.ecdiscounts.com/houseware/images/houseware/small_00.jpg	Test Examples	SoldOut	Y		Hewlett Packard					SoldOut			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=109	"Hide Quantity Box Methods"	"This product does not show the Quantity Box when Adding to the Shopping Cart.      While Quantity Box Shows is set to YES, the Product Qty Max has been set to 1    This will add only 1 to the Shopping Cart when Add to Cart is hit.      The reason for this is that this is a download. As a download, there is never a reason to allow more than quantity 1 to be ordered.      NOTE: If using Quantity Box Shows set to NO, unless Qty Max is also set to 1 then each time the Add to Cart is clicked the current cart quantity is updated by 1. If Qty Max is set to 1 then no more than 1 will be able to be added to the Shopping Cart per order.      Two methods are available to trigger the Hide Quantity Box.      Method 1: Set Quantity Box Shows to NO      Method 2: Set Qty Maximum to 1      In either case, you will only be able to add qty 1 to the shopping cart and the quantity box will not show.  "	75	https://www.ecdiscounts.com/houseware/images/houseware/1_small.jpg	Test Examples	HIDEQTYBOX	Y		Hewlett Packard					HIDEQTYBOX			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=39	"A Free Product - SALE"	"This is a free product that is also on special.      This should show as having a price, special price but then be free.  "	75	https://www.ecdiscounts.com/houseware/images/houseware/free.gif	Free Call Stuff	TESTFREE	Y		Hewlett Packard					TESTFREE			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=40	"A Call for Price Product SALE"	"This is a Call for Price product that is also on special and has a Sale price via Sale Maker.      This should show as having a price, special price but then be Call for Price. This means you cannot buy it.      The Add to Cart buttons automatically change to Call for Price, which is defined as: TEXT_CALL_FOR_PRICE      This link will take the customer to the Contact Us page.  "	75	https://www.ecdiscounts.com/houseware/images/houseware/call_for_price.jpg	Free Call Stuff	TESTCALL	Y		Hewlett Packard					TESTCALL			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=43	"A Free Product with Attributes"	"This is a free product that is also on special.      This should show as having a price, special price but then be free.      Attributes can be added that can optionally be set to free or not free      The Color Red attribute is priced at $5.00 but marked as a Free Attribute when the Product is Free      The Size Medium attribute is priced at $1.00 but marked as a Free Attribute when Product is Free"	100	https://www.ecdiscounts.com/houseware/images/houseware/free.gif	Free Call Stuff	TESTFREEATTRIB	Y		Hewlett Packard					TESTFREEATTRIB			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=51	"Free Ship & Payment Virtual weight 10"	"Free Shipping and Payment      The Price is set to 25.00 ... but what makes it Free is that this product has been marked as:    Product is Free: Yes      This would allow the product to be listed with a price, but the actual charge is $0.00      The weight is set to 10 but could be set to 0. What really makes it truely Free Shipping is that it has been marked to be Always Free Shipping.      Always Free shipping is set to: Yes  This will not charge for shipping, but requres a shipping address.      Because there is no shipping and the price is 0, the Zen Cart Free Charge comes up for the payment module and the other payment modules vanish.      You can change the text on the Zen Cart Free Charge module to read as you would prefer.      Note: if you add products that incur a charge or shipping charge, then the Zen Cart Free Charge payment module will vanish and the regular payment modules will show."	25	https://www.ecdiscounts.com/houseware/images/houseware/b_g_grid.gif	Free Call Stuff	Free1	Y		Hewlett Packard					Free1			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=52	"Free Ship & Payment Virtual"	"Product Price is set to 0      Payment weight is set to 2 ...      Virtual is ON ... this will skip shipping address  "	0	https://www.ecdiscounts.com/houseware/images/houseware/b_p_grid.gif	Free Call Stuff	Free2	Y		Hewlett Packard					Free2			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=57	"A Free Product - All"	"This is a free product where there are no prices at all.      The Always Free Shipping is also turned ON.      If this is bought seperately, the Zen Cart Free Charge payment module will show if there is no charges on shipping.      If other products are purchased with a price or shipping charge, then the Zen Cart Free Charge payment module will not show and the shipping will be applied accordingly."	0	https://www.ecdiscounts.com/houseware/images/houseware/free.gif	Free Call Stuff	TESTFREEALL	Y		Hewlett Packard					TESTFREEALL			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=174	"A Call No Price"	"This is a Call for Price product with no price    This should show as having a price, special price but then be Call for Price. This means you cannot buy it.  "	0	https://www.ecdiscounts.com/houseware/images/houseware/call_for_price.jpg	Free Call Stuff	TESTCALL	Y							TESTCALL			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=27	"Hewlett Packard - Sale with Attributes NOT on Sale"	"The Product Price is set to 499.75      A Sale Maker Discount of 10% is applied.      The attribute are marked NOT to be discounted.      Prior to the discount being applied:  Blue +$20.00  Black +$10.00  White $0.00      4 meg +$50.00  8 meg +$75.00  16 meg +$100.00  "	499.75	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test 10% by Attrib	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=36	"Hewlett Packard - by attributes SALE"	"The Product Price is set to 0.00      The Product Priced by Attributes is set to YES      The attribute prices are defined without the price prefix of +      The Display Price is made up of the lowest attribute price from each Option Name group.      If there had been a Product Price, this would have been added together to the lowest attributes price from each of the Option Name groups to make up the display price.      The price prefix of the + is not used as we are not ""adding"" to the display price.      The Colors attributes are set for the discount to be applied, their prices before the discount are:  White $499.99  Black $519.00  Blue $539.00"	0	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test 10% by Attrib	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=78	"TEST 25% special 10% Sale Attribute Priced"	"Priced by Attributes - Product price is set to $0.00    All attributes are marked to make the price.      Product is $0    Special is 25%    Sale is 10%  "	112.5	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Test 10% by Attrib	Test25-10AttrAll	Y		Hewlett Packard					Test25-10AttrAll			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=100	"Hewlett Packard - by attributes SALE with Special"	"The Product Price is set to 0.00      The Product Priced by Attributes is set to YES      The attribute prices are defined without the price prefix of +      The Display Price is made up of the lowest attribute price from each Option Name group.      If there had been a Product Price, this would have been added together to the lowest attributes price from each of the Option Name groups to make up the display price.      The price prefix of the + is not used as we are not ""adding"" to the display price.      The Colors attributes are set for the discount to be applied, their prices before the discount are:  White $499.99  Black $519.00  Blue $539.00"	374.25	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test 10% by Attrib	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=82	"TEST $120 Sale -$5.00"	"Product is $120    Sale is -$5.00      Attributes:  Color:  - Red $100.00  - Orange $50.00  - Yellow $75      Size:  Select from Below:  Small $50.00  Medium $75.00  Large $100.00      Gift Options:  - Dated Collector's Tin $50.00  - Autographed Memorabila Card $75.00  - Wrapping $100.00      NOTE: Select from below is defined as a Display Only Attribute and NOT to be included in the base price.     The Display Only means, the customer may NOT select this option value. If they do not selected another option value, then the product cannot be added to the shopping cart.    The NOT included in base price means, if this product were priced by attributes, it would not be include. The reason for this is so that the lowest price of this group will be the Small at $50.00 and not Select from Below at $0.00  "	120	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Sale Deduction > $5.00 off	Test120-5	Y		Hewlett Packard					Test120-5			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=83	"TEST $120 Special $90.00 Sale -$5.00"	"Product is $120      Special $90.00 or 25%      Sale is -$5.00        Attributes:  Color:  - Red $100.00  - Orange $50.00  - Yellow $75      Size:  Select from Below:  Small $50.00  Medium $75.00  Large $100.00      Gift Options:  - Dated Collector's Tin $50.00  - Autographed Memorabila Card $75.00  - Wrapping $100.00      NOTE: Select from below is defined as a Display Only Attribute and NOT to be included in the base price.     The Display Only means, the customer may NOT select this option value. If they do not selected another option value, then the product cannot be added to the shopping cart.    The NOT included in base price means, if this product were priced by attributes, it would not be include. The reason for this is so that the lowest price of this group will be the Small at $50.00 and not Select from Below at $0.00  "	90	https://www.ecdiscounts.com/houseware/images/houseware/test_demo.jpg	Sale Deduction > $5.00 off	Test120-90-5	Y		Hewlett Packard					Test120-90-5			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=27	"Hewlett Packard - Sale with Attributes NOT on Sale"	"The Product Price is set to 499.75      A Sale Maker Discount of 10% is applied.      The attribute are marked NOT to be discounted.      Prior to the discount being applied:  Blue +$20.00  Black +$10.00  White $0.00      4 meg +$50.00  8 meg +$75.00  16 meg +$100.00  "	499.75	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test 10%	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=39	"A Free Product - SALE"	"This is a free product that is also on special.      This should show as having a price, special price but then be free.  "	75	https://www.ecdiscounts.com/houseware/images/houseware/free.gif	Test 10%	TESTFREE	Y		Hewlett Packard					TESTFREE			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=40	"A Call for Price Product SALE"	"This is a Call for Price product that is also on special and has a Sale price via Sale Maker.      This should show as having a price, special price but then be Call for Price. This means you cannot buy it.      The Add to Cart buttons automatically change to Call for Price, which is defined as: TEXT_CALL_FOR_PRICE      This link will take the customer to the Contact Us page.  "	75	https://www.ecdiscounts.com/houseware/images/houseware/call_for_price.jpg	Test 10%	TESTCALL	Y		Hewlett Packard					TESTCALL			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=41	"A Call for Price Product SALE"	"This is a Call for Price product that is also on special and has a Sale price via Sale Maker.      This should show as having a price, special price but then be Call for Price. This means you cannot buy it.      The Add to Cart buttons automatically change to Call for Price, which is defined as: TEXT_CALL_FOR_PRICE      This link will take the customer to the Contact Us page.  "	100	https://www.ecdiscounts.com/houseware/images/houseware/call_for_price.jpg	Test 10%	TESTCALL	Y							TESTCALL			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=42	"A Free Product - SALE"	"This is a free product that is also on special.      This should show as having a price, special price but then be free.  "	95	https://www.ecdiscounts.com/houseware/images/houseware/free.gif	Test 10%	TESTFREE	Y							TESTFREE			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=55	"Min and Units MIX - Sale"	"This product is purchased based on minimums and units.      The Min is set to 6 and the units is set to 3      Quantity Minimums and Units are designed to more or less force the customer to make purchases of a Minimum Quantity ... and if need be, in Units.      This product can only be purchased if you buy at least 6 ... and after that in units of 3 ... 9, 12, 15, 18, etc.      If you do not purchase it in the right Quantity, you will not be able to checkout.      When adding to the cart, the quantity box on the product_info page is ""smart"". It will adjust itself based on what is in the cart.      The Add to Cart buttons are also smart on New Products and Product Listing ... these also will adjust what is added to the cart.      For example: If there is 1 in the cart, the next use of Add to Cart will add 5 more to make the Minimum of 6. Add again and 3 more will be added to keep the Units correct.      Product Quantity Min/Unit Mix is for when a product has attributes.      If Mix is ON then a mix of attributes options may be used to make up the Quantity Minimum and Units. This means you can mix 1 blue, 3 silver and 2 green to get 6.      If the Mix is OFF then you may not mix 2 blue, 2 silver and 2 green to get 6.      This product has the Product Qty Min/Unit Mix set to ON      This product has been placed on Sale via Sale Maker"	25	https://www.ecdiscounts.com/houseware/images/houseware/b_b_grid.gif	Test 10%	MINUNITSMIXSALE	Y		Hewlett Packard					MINUNITSMIXSALE			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=56	"Min and Units NOMIX - Sale"	"This product is purchased based on minimums and units.      The Min is set to 6 and the units is set to 3      Quantity Minimums and Units are designed to more or less force the customer to make purchases of a Minimum Quantity ... and if need be, in Units.      This product can only be purchased if you buy at least 6 ... and after that in units of 3 ... 9, 12, 15, 18, etc.      If you do not purchase it in the right Quantity, you will not be able to checkout.      When adding to the cart, the quantity box on the product_info page is ""smart"". It will adjust itself based on what is in the cart.      The Add to Cart buttons are also smart on New Products and Product Listing ... these also will adjust what is added to the cart.      For example: If there is 1 in the cart, the next use of Add to Cart will add 5 more to make the Minimum of 6. Add again and 3 more will be added to keep the Units correct.      Product Quantity Min/Unit Mix is for when a product has attributes.      If Mix is ON then a mix of attributes options may be used to make up the Quantity Minimum and Units. This means you can mix 1 blue, 3 silver and 2 green to get 6.      If the Mix is OFF then you may not mix 2 blue, 2 silver and 2 green to get 6.      This product has the Product Qty Min/Unit Mix set to OFF      This product has been put on Sale via Sale Maker."	25	https://www.ecdiscounts.com/houseware/images/houseware/b_w_grid.gif	Test 10%	MINUNITSNOMIXSALE	Y		Hewlett Packard					MINUNITSNOMIXSALE			OTHER		USD
https://www.ecdiscounts.com/houseware/product_info.php?products_id=60	"Hewlett Packard - Sale with Attributes on Sale"	"The Product Price is set to 499.75      A Sale Maker Discount of 10% is applied.      The attribute are marked to be discounted also.      Prior to the discount being applied:  Blue +$20.00  Black +$10.00  White $0.00      4 meg +$50.00  8 meg +$75.00  16 meg +$100.00  "	499.75	https://www.ecdiscounts.com/houseware/images/houseware/hewlett_packard/lj1100xi.gif	Test 10%	HPLJ1100XI	Y		Hewlett Packard					HPLJ1100XI			OTHER		USD
